,Name,Phone Number,Website2,Company Name,Company Name#,Address,Place,Zip,Sector,Product,Website,Region,Place.1,1,2,Unnamed: 12
0,Sunrise Solar Corp,NA,NA,Sunrise Solar Corp,Sunrise Solar Corp,,"San Antonio, Texas",78249,Solar,"Sunrise Solar intends to commercialise and distribute solar energy technologies and equipment, in addition to providing its core consultancy service to advise organisations on how to procure alternative energy contracts with public utilities.",,,San Antonio, Texas,,
0,MicroPower Global,NA,NA,MicroPower Global,MicroPower Global,,"San Marcos, Texas",78666-4616,Solar,"Privately-held owner of semiconductor-based heat conversion to electricity technology for use in waste-heat, solar thermal and other uses.",,,San Marcos, Texas,,
0,Ubiquitous Technologies,NA,NA,Ubiquitous Technologies,Ubiquitous Technologies,,"Victoria, Texas",77903,Solar,Ubiquitous Technologies is a nano technology solar energy R&D and commercialization company.,,,Victoria, Texas,,
0,Solar Unlimited USA,435-867-9876,NA,Solar Unlimited USA,Solar Unlimited USA,2353 Park Ave.,"Cedar City, Utah",84721,Solar,Solar energy systems,http://solarunlimited.net/,Rockies Area,Cedar City, Utah,,
0,Tasco Engineering Inc,NA,NA,Tasco Engineering Inc,Tasco Engineering Inc,,"Lehi, Utah",84043,"Hydro,Solar,Wind energy","Power engineering firm with interests in wind project development, goethermal, hydroelectric and solar power generation.",,,Lehi, Utah,,
0,Access Solar Energy LLC,NA,NA,Access Solar Energy LLC,Access Solar Energy LLC,,"Park CIty, Utah",84060,"Renewable Energy,Solar","Utah-based developers of renewable energy projects, primarily focused on the development utility scale solar power facilities.",,,Park CIty, Utah,,
0,Green Joules,NA,NA,Green Joules,Green Joules,,"Park City, Utah",80460,"Solar,Wind energy","Project developer focussing on wind farms larger than 100MW, and interested in pursuing commercial-scale solar power projects.",,,Park City, Utah,,
0,Heliocentric,(801) 453-9434,NA,Heliocentric,Heliocentric,12401 East Wilderness Rd.,"Salt Lake City, Utah",84121,Solar,Renewable energy products and services,http://heliocentric.org/,,Salt Lake City, Utah,,
0,Romeric,NA,NA,Romeric,Romeric,,"Salt Lake City, Utah",84070,"Services,Solar",Utah-based provider of software products and integration services for factory automation. The firm provides these services to solar projects.,,,Salt Lake City, Utah,,
0,Wasatch Solar,888-974-5535,NA,Wasatch Solar,Wasatch Solar,4417 S 2950 E,"Salt Lake City, Utah",84124,Solar,Solar,http://wasatchsolar.com,,Salt Lake City, Utah,,
0,Bee Cool Inc,NA,NA,Bee Cool Inc,Bee Cool Inc,,"North Ferrisburg, Vermont",Vt 05473,Solar,"Producer of polysilicon solar panels and solar trackers, and solar battery chargers.",,,North Ferrisburg, Vermont,,
0,GroSolar,NA,www.grosolar.com ,GroSolar,GroSolar,601 Old River Road Suite 3,"White River Junction, Vermont",5001,Solar,,http://www.grosolar.com,,White River Junction, Vermont,,
0,AES Corporation,NA,NA,AES Corporation,AES Corporation,,"Arlington, Virginia",22203,"Biomass,Carbon,Solar,Wind energy","Virginia-based company that generates and distributes electrical power. The company has investments in various wind, biomass, carbon offset, solar and power storage projects.",,,Arlington, Virginia,,
0,SkyBuilt Power,NA,NA,SkyBuilt Power,SkyBuilt Power,,"Arlington, Virginia",22207,"Hydro,Renewable Energy,Solar,Wind energy","US-based renewable energy system integrator such as solar, wind, fuel cells, and micro-hydro power.",,,Arlington, Virginia,,
0,Sol Sage Energy,NA,NA,Sol Sage Energy,Sol Sage Energy,,"Charlottesville, Virginia",22902,Solar,"Sells solar electricity as well as owns, operates, and maintains solar energy systems.",,,Charlottesville, Virginia,,
0,Solar Panels Plus LLC,NA,NA,Solar Panels Plus LLC,Solar Panels Plus LLC,,"Chesapeake, Virginia",23320,Solar,Solar Panels Plus LLC distributes solar energy products.,,,Chesapeake, Virginia,,
0,Radiant Apparatus,NA,NA,Radiant Apparatus,Radiant Apparatus,,"Fairfax, Virginia",22038-3333,Solar,"Radiant Apparatus develops multi-functional, portable solar energy-harnessing systems, as well as potable water systems and emergency shelters.",,,Fairfax, Virginia,,
0,Triton Technologies Inc,NA,NA,Triton Technologies Inc,Triton Technologies Inc,,"Reston, Virginia",20191,"Hydro,Solar",Technology firm with activities in hydro microturbines and ethanol production. Merged with Solar Night Industries in March 2006.,,,Reston, Virginia,,
0,Clarian Power,NA,www.clariantechnologies.com/ma ,Clarian Power,Clarian Power,,"Seattle, Washington",,Solar,,http://www.clariantechnologies.com/main/page_home.html,,Seattle, Washington,,
0,Tenderland Power,NA,NA,Tenderland Power,Tenderland Power,,"Seattle, Washington",98101,"Biomass,Hydro,Renewable Energy,Solar,Wind energy","Utility which provides electricity, generated from renewable energy sources such as wind, solar, biomass and hydroelectric.",,,Seattle, Washington,,
0,Tuusso Energy,NA,NA,Tuusso Energy,Tuusso Energy,,"Seattle, Washington",98122,Solar,Washington-based developer and operator of utility scale solar plants.,,,Seattle, Washington,,
0,Alpha Technologies,NA,NA,Alpha Technologies,Alpha Technologies,,"Bellingham, Washington State",98226,"Services,Solar","Bellingham (WA)-based firm offering, among other products, power conversion products designed specifically for the PV market, plus installation services for solar systems.",,,Bellingham, Washington State,,
0,PowerSat Corporation,NA,NA,PowerSat Corporation,PowerSat Corporation,,"Everett, Washington State",98204,Solar,Washington State-based startup focused on space-based solar power development.,,,Everett, Washington State,,
0,JX Crystals Inc,NA,NA,JX Crystals Inc,JX Crystals Inc,,"Issaquah, Washington State",98027,Solar,JX Crystals designs and manufactures thermophotovoltaic gallium-antimonide cells for solar applications.,,,Issaquah, Washington State,,
0,Heart Interface Corporation,NA,NA,Heart Interface Corporation,Heart Interface Corporation,,"Kent, Washington State",98032,"Solar,Vehicles","Manufacturers of power inverters for remoted solar powered residences, vehicles and marine applications. Bought by Xantrex in 2000.",,,Kent, Washington State,,
0,Teanaway Solar Reserve,NA,NA,Teanaway Solar Reserve,Teanaway Solar Reserve,,"Teanaway, Washington State",,Solar,Washington State-based privately-held developer of the Teanaway Solar Reserve PV plant project.,,,Teanaway, Washington State,,
0,Magnatek Inc,NA,NA,Magnatek Inc,Magnatek Inc,,"Menomonee Falls, Wisconsin",53051,"Solar,Wind energy",Wisconsin-based manufacturer of utility-scale wind and solar inverters.,,,Menomonee Falls, Wisconsin,,
0,Able Energy Co.,"-15.284185114076°, -95.625° Show Map",www.weknowsolar.com ,Able Energy Co.,Able Energy Co.,265 Mound View Rd.,"River Falls, Wisconsin",54022,"Renewable Energy,Services,Solar,Vehicles",Solar EPC Contractor,http://www.weknowsolar.com,,River Falls, Wisconsin,,
0,Interias Solar Energy,888-907-5667,www.interias.com ,Interias Solar Energy,Interias Solar Energy,,Across the Us,,Solar,Solar Photovoltaics,https://www.interias.com,,Across the Us,,,
0,Havasu Solar Electric,NA,NA,Havasu Solar Electric,Havasu Solar Electric,,Arizona,86401,Solar,Arizona-based electric contractors in the solar industry.,,,Arizona,,,
0,Sundial Energy Inc,NA,NA,Sundial Energy Inc,Sundial Energy Inc,,Arizona,,Solar,Integrates UniSolar a-Si laminates with MasterCraft metals to produce products for building-integrated photovoltaics (BIPV).,,,Arizona,,,
0,Tailored Materials Corp,NA,NA,Tailored Materials Corp,Tailored Materials Corp,,Arizona,85706,"Carbon,Solar",,,,Arizona,,,
0,Carlson Solar,NA,NA,Carlson Solar,Carlson Solar,,California,,Solar,Carlson Solar is an installer of residential and small-scale commercial photovoltaic systems.,,,California,,,
0,Dale Renewables Consulting,NA,NA,Dale Renewables Consulting,Dale Renewables Consulting,,California,,Solar,"PV marketing and installation firm, merged with Solar Power Inc in January 2007.",,,California,,,
0,Discover Power,NA,NA,Discover Power,Discover Power,,California,92109,"Renewable Energy,Solar",Distributor of solar electric and other renewable energy products.,,,California,,,
0,LightManufacturing,415 796-6475,www.lightmanufacturingsystems. ,LightManufacturing,LightManufacturing,855 4th Street,California,93449,Solar,"heliostat, helisotats, sun trackers, solar thermal manufacturing systems.",http://www.lightmanufacturingsystems.com,Southern CA Area,California,,,
0,Mythos Solar Energy Inc,NA,NA,Mythos Solar Energy Inc,Mythos Solar Energy Inc,,California,94402,"Renewable Energy,Solar","Mythos, renewable energy consultant, develops efficient energy solutions combining solar power with other technologies.",,,California,,,
0,Palo Alto Solar,NA,NA,Palo Alto Solar,Palo Alto Solar,,California,,Solar,PV system installer acquired by SolarCity in Semptember 2006.,,,California,,,
0,SPG Holdings,NA,NA,SPG Holdings,SPG Holdings,,California,,Solar,California-based solar holding company.,,,California,,,
0,Solar Project Solutions,NA,NA,Solar Project Solutions,Solar Project Solutions,,California,,Solar,US-based JV to build solar-power plants in California.,,,California,,,
0,Solargen Energy LLC,NA,NA,Solargen Energy LLC,Solargen Energy LLC,,California,CA 95014,Solar,California-based Solargen is developing a thin film solar farm with a planned capacity of 250MW.,,,California,,,
0,Sungevity,NA,NA,Sungevity,Sungevity,,California,,Solar,California-based start-up which sells PV products direct to consumers and installs solar systems.,,,California,,,
0,Sunpower Systems Inc,NA,NA,Sunpower Systems Inc,Sunpower Systems Inc,,California,CA 91303,Solar,Sunpower Systems Inc manufacturers and markets the first fully integrated patented solar charged cellular phone battery.,,,California,,,
0,Unichem Industries Inc,NA,NA,Unichem Industries Inc,Unichem Industries Inc,,California,92673,Solar,Unichem produces high resolution screen printing equipment for crystalline silicon solar cell production.,,,California,,,
0,Westlands Water District,NA,NA,Westlands Water District,Westlands Water District,,California,,Solar,Water district in central California which administers a large area of land well-suited for solar project development.,,,California,,,
0,Green Solar Finance,NA,NA,Green Solar Finance,Green Solar Finance,,Connecticut,,Solar,Connecticut-based arranger of financing for clients of solar project developers.,,,Connecticut,,,
0,Sunhydro,NA,NA,Sunhydro,Sunhydro,,Connecticut,,"Hydro,Hydrogen,Solar",Connecticut-based chain of privately funded fueling stations that provide hydrogen to fuel cell cars. The company aims to produce hydrogen on site using solar and water.,,,Connecticut,,,
0,GE Solar Power,NA,NA,GE Solar Power,GE Solar Power,,Delaware,,Solar,,,,Delaware,,,
0,Unitil Corporation,NA,NA,Unitil Corporation,Unitil Corporation,,Hampton,03842-1720,"Renewable Energy,Solar,Wind energy",New Hampshire-based public utility specializing in the retail distribution of electricity and natural gas. Their main renewable energy focus is wind and solar projects.,,,Hampton,,,
0,US Solar Holdings LLC,NA,NA,US Solar Holdings LLC,US Solar Holdings LLC,,Idaho,,Solar,US Solar Holdings is a developer of utility-scale solar energy projects.,,,Idaho,,,
0,Aditya Solar Power Industries,NA,NA,Aditya Solar Power Industries,Aditya Solar Power Industries,,India,,Solar,Bangalore-based solar project developer.,,,India,,,
0,MSM Solar India,NA,NA,MSM Solar India,MSM Solar India,,India,,Solar,JV company to develop solar projects.,,,India,,,
0,Punj Lloyd Delta Renewables,NA,NA,Punj Lloyd Delta Renewables,Punj Lloyd Delta Renewables,,India,,Solar,India-based JV will develop engineer and execute PV and solar thermal projects,,,India,,,
0,Seven Seas Energy LLC,NA,NA,Seven Seas Energy LLC,Seven Seas Energy LLC,,Maryland,21401,Solar,Maryland-based solar integration company.,,,Maryland,,,
0,Encap Development LLC,NA,NA,Encap Development LLC,Encap Development LLC,,Massachusetts,17200,"Efficiency,Renewable Energy,Services,Solar",,,,Massachusetts,,,
0,Legend Investment Corp,NA,NA,Legend Investment Corp,Legend Investment Corp,,Michigan,48105,Solar,"Investment company, which acquired the PV business of GiraSolar in early 2006 and plans to change its name to GiraSolar.",,,Michigan,,,
0,Phoenix American Rooftop Solar Technologies,NA,NA,Phoenix American Rooftop Solar Technologies,Phoenix American Rooftop Solar Technologies,,Michigan,48168,Solar,Manufacturer of solar power systems.,,,Michigan,,,
0,MA Mortenson,NA,NA,MA Mortenson,MA Mortenson,,Minnesota,55440-0710,"Solar,Wind energy",Construction and building firm active in the installation of wind and solar farms.,,,Minnesota,,,
0,Westwood Renewables LLC,NA,NA,Westwood Renewables LLC,Westwood Renewables LLC,,Minnesota,55344,Solar,"Minnesota-based private company specializing in solar electric design, engineering and education.",,,Minnesota,,,
0,Sunwheel Energy Partners,NA,NA,Sunwheel Energy Partners,Sunwheel Energy Partners,,Missouri,,Solar,Missouri-based solar systems installer.,,,Missouri,,,
0,GeoGenix,NA,NA,GeoGenix,GeoGenix,,New Jersey,NJ 07760,Solar,US-based solar energy company.,,,New Jersey,,,
0,MSM Industries Inc,NA,NA,MSM Industries Inc,MSM Industries Inc,,New Jersey,8807,Solar,New Jersey-based solar company.,,,New Jersey,,,
0,New Jersey Renewable Energy Program,NA,NA,New Jersey Renewable Energy Program,New Jersey Renewable Energy Program,,New Jersey,,"Renewable Energy,Solar,Wind energy","New Jersey public body providing assistance to renewable energy initiatives in the state, predominantly in the solar, wind and biofuel arena.",,,New Jersey,,,
0,SolarWorks NJ,NA,NA,SolarWorks NJ,SolarWorks NJ,,New Jersey,,"Renewable Energy,Solar","SolarWorks NJ, LLC, a provider of turnkey solar electricity installations and renewable energy solutions.",,,New Jersey,,,
0,MSM Energy Holdings,NA,NA,MSM Energy Holdings,MSM Energy Holdings,,New Jersey 08807,,Solar,US-based solar power deveoper and systems integrator,,,New Jersey 08807,,,
0,Enterprise Solar Solutions,NA,NA,Enterprise Solar Solutions,Enterprise Solar Solutions,,New York,,Solar,New York-based company that specializes in commercial solar photovoltaic applications for businesses.,,,New York,,,
0,Inverters Unlimited Inc,NA,NA,Inverters Unlimited Inc,Inverters Unlimited Inc,,New York,12205,Solar,US-based manufacturer of solar inverters.,,,New York,,,
0,Natural Currents Energy Group,NA,NA,Natural Currents Energy Group,Natural Currents Energy Group,,New York,,"Hydro,Renewable Energy,Solar,Wind energy,Ocean","Design manufactures and installs renewable energy systems including hydro, tidal, ocean energy as well as commercial scale solar electric and wind systems.",,,New York,,,
0,Quixotic Systems Inc,NA,NA,Quixotic Systems Inc,Quixotic Systems Inc,,New York,10014,"Services,Solar",Installation services company specialising in small-scale solar projects in the New York area.,,,New York,,,
0,Solar Thin Power,NA,NA,Solar Thin Power,Solar Thin Power,,New York,,Solar,"Solar Thin Power was formed to seek out solar projects in North America, Asia and Europe to participate in financing, project management and marketing.",,,New York,,,
0,FLS Energy Inc,NA,NA,FLS Energy Inc,FLS Energy Inc,,North Carolina,28711,"Services,Solar",North Carolina based company that provides commercial and home PV installations and the design of solar hot water systems. FLS also offers consulting services for companies looking for energy efficient solutions.,,,North Carolina,,,
0,MegaWatt Solar,NA,NA,MegaWatt Solar,MegaWatt Solar,,North Carolina,,"Renewable Energy,Solar","North Carolina-based, technology-centric renewable energy company that delivers scalable solar power generation systems to the utility market.",,,North Carolina,,,
0,SBM Solar,NA,NA,SBM Solar,SBM Solar,,North Carolina,,Solar,SBM Solar is a solar panel manufacturer based in North Carolina.,,,North Carolina,,,
0,"All Solar, Inc.",719-372-3808,www.asolarelectric.com ,"All Solar, Inc.","All Solar, Inc.",1463 M St,Penrose CO,81240,Solar,,http://www.asolarelectric.com,,Penrose CO,,,
0,Solaris Nanosciences Corp,NA,NA,Solaris Nanosciences Corp,Solaris Nanosciences Corp,,Rhode Island,2903,Solar,"Focused on developing nanoscale materials for large applications including the solar energy, display and vision markets.",,,Rhode Island,,,
0,Ahura Energy Concentrating Systems Inc.,NA,NA,Ahura Energy Concentrating Systems Inc.,Ahura Energy Concentrating Systems Inc.,,San jose,95134,"Renewable Energy,Solar","CPV, CST and Hybrid CPV and CST",,,San jose,,,
0,Regenesis Power,NA,NA,Regenesis Power,Regenesis Power,,Simi Valley,,"Renewable Energy,Solar",A renewable energy-service Company that owns and operates solar assets in the U.S.,,,Simi Valley,,,
0,Suez Renewable Energy North America,NA,NA,Suez Renewable Energy North America,Suez Renewable Energy North America,,Texas,,"Biomass,Hydro,Solar,Wind energy","Developer of wind generation projects as well as pursuing developments in biomass, hydro and solar plants in North America.",,,Texas,,,
0,Texas Instruments Incorporated,NA,NA,Texas Instruments Incorporated,Texas Instruments Incorporated,,Texas,75243-4136,Solar,"Manufactures devices for digital signal processing and analogue technologies, including a DC/DC boost converter which could be an enabling technology for solar and fuel cells in portable electronics.",,,Texas,,,
0,Solar UV Solutions,NA,NA,Solar UV Solutions,Solar UV Solutions,,United States,,"Efficiency,Renewable Energy,Solar",SunQuest250,http://solaruvsolutions.com,,United States,,,
0,New Grid Energy Solutions,NA,NA,New Grid Energy Solutions,New Grid Energy Solutions,3704 Macomb St,Washington DC,20016,"Biomass,Buildings,Efficiency,Geothermal energy,Services,Solar",Renewable Energy and Energy Efficiency Services,http://new-grid.com/,,Washington DC,,,
0,A O Smith,NA,www.hotwater.com/ ,A O Smith,A O Smith,,Wisconsin,,"Efficiency,Solar,Hydro",Wisconsin-based based company that makes both water heating equipment and electric motors and also is in the water treatment business. Its water heating focus includes a focus on high-efficiency and solar-suitable equipment.,http://www.hotwater.com/,,Wisconsin,,,
0,CTC Solar,NA,NA,CTC Solar,CTC Solar,,,,Solar,US-based solar project developer.,,,,,,
0,ClearSpot Energy,NA,NA,ClearSpot Energy,ClearSpot Energy,,,,Solar,US-based solar project developer for rooftop commercial installations.,,,,,,
0,Costco,NA,NA,Costco,Costco,,,,Solar,US-based wholesaler. Costco is involved with rooftop solar installations located at it's various stores.,,,,,,
0,Dynamic Worldwide Solar Energy,NA,NA,Dynamic Worldwide Solar Energy,Dynamic Worldwide Solar Energy,,,,Solar,US-based solar developer and financer.,,,,,,
0,Genesis Electronics,NA,NA,Genesis Electronics,Genesis Electronics,,,,Solar,"Technology company, focusing on consumer applications for solar energy and alternative energy sources.",,,,,,
0,Green Power Group Ltd,NA,NA,Green Power Group Ltd,Green Power Group Ltd,,,,Solar,A company under Nixon International Group specilized in solar technology R&D.,,,,,,
0,Lectrique Solaire LLC,NA,NA,Lectrique Solaire LLC,Lectrique Solaire LLC,,,,Solar,Designs and manufactures solar photovoltaic and thermal products.,,,,,,
0,Mainstream Energy LLC,NA,NA,Mainstream Energy LLC,Mainstream Energy LLC,,,,"Services,Solar","Focused on manufacture, sales and installation of solar equipment and services via distribution subsidaries.",,,,,,
0,PAIS Industries Group,NA,NA,PAIS Industries Group,PAIS Industries Group,,,,Solar,"Plans to supply solar-grade silicon, conditional on an agreement with the Inner Mongolia Autonomous Region to develop and process locally mined silicon in solar-grade end product.",,,,,,
0,PPP Equipment Corporation,NA,NA,PPP Equipment Corporation,PPP Equipment Corporation,,,,Solar,"PPP-E designs, produces and markets Chemical Vapor Deposition (CVD) reactors and converter systems producing high-purity polysilicon used to produce wafers for the production of solar cells and silicon chips.",,,,,,
0,Palo Verde College,NA,NA,Palo Verde College,Palo Verde College,,,92225,Solar,California based college involved in a solar campus project in co-operation with BP Solar.,,,,,,
0,Redwood Renewables,NA,NA,Redwood Renewables,Redwood Renewables,,,,Solar,Developing integrated solar roofing projects,,,,,,
0,Solium Power Corporation,NA,NA,Solium Power Corporation,Solium Power Corporation,,,,Solar,"Solium Power Corporation, a subsidiary of Hybrid Technologies Inc. is dedicated to the research, development and application of Solar Panels and Lithium powered technology as an alternative power source for residential and commercial dwellings.",,,,,,
0,Staples,NA,NA,Staples,Staples,,,,Solar,"Global retailer of office products, with two solar power systems totaling 560kW on stores in California.",,,,,,
0,TSNergy,NA,NA,TSNergy,TSNergy,,,,Solar,TSNergy offers building integrated solar electric solutions for residential and commercial use.,,,,,,
0,Tahoe Water Systems,NA,NA,Tahoe Water Systems,Tahoe Water Systems,,,,"Solar,Wind energy",Develops a self-contained solar/wind based water pumping technology.,,,,,,
